pgmid,vehicle_count,pepkspeed,timestamp,location,created_at
PMG01034,3,34.67,08:12:38.892,"32.8945,-96.57679",2025-10-27T08:12:38.893660Z
PMG03342,2,35.24,08:12:39.615,"32.8945,-96.57679",2025-10-27T08:12:39.616929Z
PMG03342,1,48.71,08:12:40.335,"32.8945,-96.57679",2025-10-27T08:12:40.336353Z
PMG03342,2,40.27,08:12:41.068,"32.8945,-96.57679",2025-10-27T08:12:41.076729Z
PMG03342,5,42.48,08:12:41.801,"32.8945,-96.57679",2025-10-27T08:12:41.802624Z
PMG03342,2,46.07,08:12:42.521,"32.8945,-96.57679",2025-10-27T08:12:42.521453Z
PMG04191,2,40.87,08:12:43.238,"32.8945,-96.57679",2025-10-27T08:12:43.239013Z
PMG04191,4,46.98,08:12:43.951,"32.8945,-96.57679",2025-10-27T08:12:43.952912Z
PMG04191,3,49.32,08:12:44.687,"32.8945,-96.57679",2025-10-27T08:12:44.688326Z
PMG04191,2,42.19,08:12:45.393,"32.8945,-96.57679",2025-10-27T08:12:45.394477Z
PMG04191,5,42.9,08:12:46.092,"32.8945,-96.57679",2025-10-27T08:12:46.093608Z
PMG03365,5,40.5,08:12:46.839,"32.8945,-96.57679",2025-10-27T08:12:46.840239Z
PMG03365,3,37.42,08:12:47.559,"32.8945,-96.57679",2025-10-27T08:12:47.561069Z
PMG03365,1,36.61,08:12:48.273,"32.8945,-96.57679",2025-10-27T08:12:48.273866Z
PMG07727,4,37.46,08:12:48.991,"32.8945,-96.57679",2025-10-27T08:12:48.991536Z
PMG07727,1,41.83,08:12:49.695,"32.8945,-96.57679",2025-10-27T08:12:49.696262Z
PMG07727,2,54.55,08:12:50.435,"32.8945,-96.57679",2025-10-27T08:12:50.436292Z
PMG02321,3,35.22,08:12:51.153,"32.8945,-96.57679",2025-10-27T08:12:51.155039Z
PMG02321,3,46.15,08:12:51.904,"32.8945,-96.57679",2025-10-27T08:12:51.905860Z
PMG01311,5,44.78,08:12:52.656,"32.8945,-96.57679",2025-10-27T08:12:52.657182Z
PMG01311,3,38.78,08:12:53.376,"32.8945,-96.57679",2025-10-27T08:12:53.378042Z
PMG01307,4,48.02,08:12:54.140,"32.8945,-96.57679",2025-10-27T08:12:54.141849Z
PMG01307,4,34.88,08:12:54.893,"32.8945,-96.57679",2025-10-27T08:12:54.894108Z
PMG01307,1,42.58,08:12:55.643,"32.8945,-96.57679",2025-10-27T08:12:55.644099Z
PMG01307,2,33.3,08:12:56.354,"32.8945,-96.57679",2025-10-27T08:12:56.354969Z
PMG01307,4,36.97,08:12:57.076,"32.8945,-96.57679",2025-10-27T08:12:57.077788Z
PMG04428,5,40.96,08:12:57.794,"32.8945,-96.57679",2025-10-27T08:12:57.795582Z
PMG04428,4,43.12,08:12:58.534,"32.8945,-96.57679",2025-10-27T08:12:58.535899Z
PMG04428,5,34.53,08:12:59.253,"32.8945,-96.57679",2025-10-27T08:12:59.254283Z
PMG04428,2,34.84,08:12:59.966,"32.8945,-96.57679",2025-10-27T08:12:59.967710Z
PMG04428,3,39.8,08:13:00.720,"32.8945,-96.57679",2025-10-27T08:13:00.720935Z
PMG05925,5,34.39,08:13:01.462,"32.8945,-96.57679",2025-10-27T08:13:01.464133Z
PMG05925,5,44.99,08:13:02.210,"32.8945,-96.57679",2025-10-27T08:13:02.212205Z
PMG04871,5,50.61,08:13:02.927,"32.8945,-96.57679",2025-10-27T08:13:02.928548Z
PMG04871,3,38.71,08:13:03.641,"32.8945,-96.57679",2025-10-27T08:13:03.642894Z
PMG04871,4,36.62,08:13:04.362,"32.8945,-96.57679",2025-10-27T08:13:04.364152Z
PMG04871,2,32.26,08:13:05.094,"32.8945,-96.57679",2025-10-27T08:13:05.095828Z
PMG04871,4,47.83,08:13:05.803,"32.8945,-96.57679",2025-10-27T08:13:05.804807Z
PMG00912,3,41.39,08:13:06.529,"32.8945,-96.57679",2025-10-27T08:13:06.529766Z
PMG00912,3,40.19,08:13:07.243,"32.8945,-96.57679",2025-10-27T08:13:07.243848Z
PMG00912,1,43.18,08:13:07.959,"32.8945,-96.57679",2025-10-27T08:13:07.960450Z
PMG00912,3,40.42,08:13:08.675,"32.8945,-96.57679",2025-10-27T08:13:08.676166Z
PMG00912,5,42.9,08:13:09.401,"32.8945,-96.57679",2025-10-27T08:13:09.402061Z
PMG04427,2,43.52,08:13:10.109,"32.8945,-96.57679",2025-10-27T08:13:10.110704Z
PMG04427,2,35.68,08:13:10.852,"32.8945,-96.57679",2025-10-27T08:13:10.853697Z
PMG01017,2,39.21,08:13:11.568,"32.8945,-96.57679",2025-10-27T08:13:11.569806Z
PMG01017,2,31.22,08:13:12.285,"32.8945,-96.57679",2025-10-27T08:13:12.285768Z
PMG01017,2,36.12,08:13:12.990,"32.8945,-96.57679",2025-10-27T08:13:12.991231Z
PMG01017,2,44.85,08:13:13.726,"32.8945,-96.57679",2025-10-27T08:13:13.727862Z
PMG01017,2,42.2,08:13:14.475,"32.8945,-96.57679",2025-10-27T08:13:14.476818Z
PMG02534,3,32.38,08:13:15.204,"32.8945,-96.57679",2025-10-27T08:13:15.205607Z
PMG02534,2,37.26,08:13:15.926,"32.8945,-96.57679",2025-10-27T08:13:15.927829Z
PMG02534,1,46.94,08:13:16.653,"32.8945,-96.57679",2025-10-27T08:13:16.653887Z
PMG02534,3,33.89,08:13:17.351,"32.8945,-96.57679",2025-10-27T08:13:17.351966Z
PMG02534,1,40.98,08:13:18.074,"32.8945,-96.57679",2025-10-27T08:13:18.074819Z
PMG02053,3,40.03,08:13:18.799,"32.8945,-96.57679",2025-10-27T08:13:18.800267Z
PMG02053,3,39.7,08:13:19.519,"32.8945,-96.57679",2025-10-27T08:13:19.520764Z
PMG02053,4,38.09,08:13:20.236,"32.8945,-96.57679",2025-10-27T08:13:20.238131Z
PMG03765,3,37.98,08:13:20.957,"32.8945,-96.57679",2025-10-27T08:13:20.958842Z
PMG03765,1,37.64,08:13:21.668,"32.8945,-96.57679",2025-10-27T08:13:21.669848Z
PMG03765,5,35.16,08:13:22.378,"32.8945,-96.57679",2025-10-27T08:13:22.378975Z
PMG03765,3,34.32,08:13:23.104,"32.8945,-96.57679",2025-10-27T08:13:23.104686Z
PMG01269,5,30.28,08:13:23.820,"32.8945,-96.57679",2025-10-27T08:13:23.821995Z
PMG01269,3,31.82,08:13:24.548,"32.8945,-96.57679",2025-10-27T08:13:24.549412Z
PMG01269,1,42.76,08:13:25.304,"32.8945,-96.57679",2025-10-27T08:13:25.305934Z
PMG07733,3,43.21,08:13:26.010,"32.8945,-96.57679",2025-10-27T08:13:26.011411Z
PMG07733,1,42.79,08:13:26.723,"32.8945,-96.57679",2025-10-27T08:13:26.724596Z
PMG07733,3,43.35,08:13:27.448,"32.8945,-96.57679",2025-10-27T08:13:27.449441Z
PMG07733,3,46.15,08:13:28.165,"32.8945,-96.57679",2025-10-27T08:13:28.166937Z
PMG08012,5,42.17,08:13:28.876,"32.8945,-96.57679",2025-10-27T08:13:28.878046Z
PMG08012,3,34.92,08:13:29.583,"32.8945,-96.57679",2025-10-27T08:13:29.584768Z
PMG08012,3,39.49,08:13:30.310,"32.8945,-96.57679",2025-10-27T08:13:30.311224Z
PMG07471,2,36.97,08:13:31.033,"32.8945,-96.57679",2025-10-27T08:13:31.033891Z
PMG07471,2,40.73,08:13:31.751,"32.8945,-96.57679",2025-10-27T08:13:31.751743Z
PMG07471,2,45.26,08:13:32.459,"32.8945,-96.57679",2025-10-27T08:13:32.460370Z
PMG03792,1,38.16,08:13:33.171,"32.8945,-96.57679",2025-10-27T08:13:33.172519Z
PMG03792,1,46.64,08:13:33.884,"32.8945,-96.57679",2025-10-27T08:13:33.885488Z
PMG03792,3,45.67,08:13:34.599,"32.8945,-96.57679",2025-10-27T08:13:34.600233Z
PMG03792,2,39.68,08:13:35.321,"32.8945,-96.57679",2025-10-27T08:13:35.322800Z
PMG03792,3,32.78,08:13:36.022,"32.8945,-96.57679",2025-10-27T08:13:36.024020Z
PMG01071,4,46.5,08:13:36.742,"32.8945,-96.57679",2025-10-27T08:13:36.743706Z
PMG01071,3,42.72,08:13:37.466,"32.8945,-96.57679",2025-10-27T08:13:37.466680Z
PMG01071,1,43.97,08:13:38.185,"32.8945,-96.57679",2025-10-27T08:13:38.186368Z
PMG02772,5,38.44,08:13:38.895,"32.8945,-96.57679",2025-10-27T08:13:38.896610Z
PMG02772,4,38.4,08:13:39.638,"32.8945,-96.57679",2025-10-27T08:13:39.639465Z
PMG02772,2,47.31,08:13:40.352,"32.8945,-96.57679",2025-10-27T08:13:40.353898Z
PMG02772,3,46.11,08:13:41.060,"32.8945,-96.57679",2025-10-27T08:13:41.061401Z
PMG02772,3,50.08,08:13:41.785,"32.8945,-96.57679",2025-10-27T08:13:41.786977Z
PMG00585,5,53.02,08:13:42.528,"32.8945,-96.57679",2025-10-27T08:13:42.529774Z
PMG00585,2,40.38,08:13:43.233,"32.8945,-96.57679",2025-10-27T08:13:43.234384Z
PMG00585,3,47.89,08:13:43.943,"32.8945,-96.57679",2025-10-27T08:13:43.943899Z
PMG00585,5,40.52,08:13:44.679,"32.8945,-96.57679",2025-10-27T08:13:44.680763Z
PMG05641,3,30.43,08:13:45.424,"32.8945,-96.57679",2025-10-27T08:13:45.425578Z
PMG05641,5,40.94,08:13:46.134,"32.8945,-96.57679",2025-10-27T08:13:46.135882Z
PMG05641,3,33.44,08:13:46.851,"32.8945,-96.57679",2025-10-27T08:13:46.852660Z
PMG05641,4,48.71,08:13:47.593,"32.8945,-96.57679",2025-10-27T08:13:47.594630Z
PMG05641,2,40.23,08:13:48.310,"32.8945,-96.57679",2025-10-27T08:13:48.311072Z
PMG09422,1,39.73,08:13:49.022,"32.8945,-96.57679",2025-10-27T08:13:49.023447Z
PMG09422,4,31.56,08:13:49.749,"32.8945,-96.57679",2025-10-27T08:13:49.750364Z
PMG09422,1,38.85,08:13:50.492,"32.8945,-96.57679",2025-10-27T08:13:50.493117Z
PMG09422,4,35.02,08:13:51.211,"32.8945,-96.57679",2025-10-27T08:13:51.212342Z
PMG06310,1,34.17,08:13:51.920,"32.8945,-96.57679",2025-10-27T08:13:51.921643Z
PMG06310,1,39.9,08:13:52.635,"32.8945,-96.57679",2025-10-27T08:13:52.636828Z
PMG06310,5,42.35,08:13:53.353,"32.8945,-96.57679",2025-10-27T08:13:53.354951Z
PMG06310,5,37.98,08:13:54.116,"32.8945,-96.57679",2025-10-27T08:13:54.116625Z
PMG06310,5,37.68,08:13:54.835,"32.8945,-96.57679",2025-10-27T08:13:54.836148Z
PMG03056,3,36.72,08:13:55.559,"32.8945,-96.57679",2025-10-27T08:13:55.560219Z
PMG03056,2,36.98,08:13:56.273,"32.8945,-96.57679",2025-10-27T08:13:56.274765Z
PMG03056,2,33.7,08:13:57.014,"32.8945,-96.57679",2025-10-27T08:13:57.015444Z
PMG02471,4,39.33,08:13:57.719,"32.8945,-96.57679",2025-10-27T08:13:57.720290Z
PMG02471,5,38.1,08:13:58.430,"32.8945,-96.57679",2025-10-27T08:13:58.431019Z
PMG03715,4,41.79,08:13:59.141,"32.8945,-96.57679",2025-10-27T08:13:59.142124Z
PMG03715,3,43.05,08:13:59.855,"32.8945,-96.57679",2025-10-27T08:13:59.855919Z
PMG03715,2,41.49,08:14:00.567,"32.8945,-96.57679",2025-10-27T08:14:00.568864Z
PMG04102,1,40.22,08:14:01.278,"32.8945,-96.57679",2025-10-27T08:14:01.279959Z
PMG04102,5,38.22,08:14:02.017,"32.8945,-96.57679",2025-10-27T08:14:02.018430Z
PMG01121,4,34.49,08:14:02.754,"32.8945,-96.57679",2025-10-27T08:14:02.755768Z
PMG01121,4,46.74,08:14:03.472,"32.8945,-96.57679",2025-10-27T08:14:03.472958Z
PMG01121,1,38.04,08:14:04.182,"32.8945,-96.57679",2025-10-27T08:14:04.182719Z
PMG01121,2,35.21,08:14:04.918,"32.8945,-96.57679",2025-10-27T08:14:04.918878Z
PMG01121,5,37.66,08:14:05.649,"32.8945,-96.57679",2025-10-27T08:14:05.651022Z
PMG04418,4,34.98,08:14:06.369,"32.8945,-96.57679",2025-10-27T08:14:06.370301Z
PMG04418,1,36.95,08:14:07.093,"32.8945,-96.57679",2025-10-27T08:14:07.094554Z
PMG04418,1,38.99,08:14:07.816,"32.8945,-96.57679",2025-10-27T08:14:07.817043Z
PMG00527,4,25.62,08:14:08.529,"32.8945,-96.57679",2025-10-27T08:14:08.531195Z
PMG00527,5,41.27,08:14:09.243,"32.8945,-96.57679",2025-10-27T08:14:09.244693Z
PMG00527,5,41.35,08:14:09.963,"32.8945,-96.57679",2025-10-27T08:14:09.964367Z
PMG00527,5,50.86,08:14:10.685,"32.8945,-96.57679",2025-10-27T08:14:10.687071Z
PMG00527,3,38.43,08:14:11.435,"32.8945,-96.57679",2025-10-27T08:14:11.436403Z
PMG01800,4,39.36,08:14:12.152,"32.8945,-96.57679",2025-10-27T08:14:12.153805Z
PMG01800,4,41.9,08:14:12.859,"32.8945,-96.57679",2025-10-27T08:14:12.861032Z
PMG01800,5,47.52,08:14:13.569,"32.8945,-96.57679",2025-10-27T08:14:13.570391Z
PMG01800,2,39.77,08:14:14.283,"32.8945,-96.57679",2025-10-27T08:14:14.284581Z
PMG00715,2,43.72,08:14:14.993,"32.8945,-96.57679",2025-10-27T08:14:14.994060Z
PMG00715,5,49.04,08:14:15.710,"32.8945,-96.57679",2025-10-27T08:14:15.711563Z
PMG00715,1,38.71,08:14:16.426,"32.8945,-96.57679",2025-10-27T08:14:16.427188Z
PMG00715,1,31.03,08:14:17.139,"32.8945,-96.57679",2025-10-27T08:14:17.140716Z
PMG03003,1,51.15,08:14:17.852,"32.8945,-96.57679",2025-10-27T08:14:17.853834Z
PMG03003,1,39.74,08:14:18.594,"32.8945,-96.57679",2025-10-27T08:14:18.594908Z
PMG04416,3,43.71,08:14:19.302,"32.8945,-96.57679",2025-10-27T08:14:19.303067Z
PMG04416,4,52.08,08:14:20.043,"32.8945,-96.57679",2025-10-27T08:14:20.044769Z
PMG04416,2,40.34,08:14:20.760,"32.8945,-96.57679",2025-10-27T08:14:20.761514Z
PMG04416,3,42.35,08:14:21.494,"32.8945,-96.57679",2025-10-27T08:14:21.495988Z
PMG06500,3,35.34,08:14:22.249,"32.8945,-96.57679",2025-10-27T08:14:22.250371Z
PMG06500,3,39.27,08:14:22.966,"32.8945,-96.57679",2025-10-27T08:14:22.966839Z
PMG06500,5,33.7,08:14:23.714,"32.8945,-96.57679",2025-10-27T08:14:23.715733Z
PMG06500,2,40.18,08:14:24.977,"32.8945,-96.57679",2025-10-27T08:14:24.977458Z
PMG01696,1,32.38,08:14:25.685,"32.8945,-96.57679",2025-10-27T08:14:25.686832Z
PMG01696,1,40.25,08:14:26.393,"32.8945,-96.57679",2025-10-27T08:14:26.394159Z
PMG01696,4,39.4,08:14:27.116,"32.8945,-96.57679",2025-10-27T08:14:27.117641Z
PMG01696,4,35.11,08:14:27.826,"32.8945,-96.57679",2025-10-27T08:14:27.827166Z
PMG01696,5,40.55,08:14:28.548,"32.8945,-96.57679",2025-10-27T08:14:28.549118Z
PMG04744,1,39.95,08:14:29.265,"32.8945,-96.57679",2025-10-27T08:14:29.266339Z
PMG04744,5,37.61,08:14:29.967,"32.8945,-96.57679",2025-10-27T08:14:29.967603Z
PMG04320,4,40.17,08:14:30.679,"32.8945,-96.57679",2025-10-27T08:14:30.679885Z
PMG04320,4,40.85,08:14:31.403,"32.8945,-96.57679",2025-10-27T08:14:31.404476Z
PMG04320,3,39.2,08:14:32.151,"32.8945,-96.57679",2025-10-27T08:14:32.152366Z
PMG00890,1,43.67,08:14:32.870,"32.8945,-96.57679",2025-10-27T08:14:32.871667Z
PMG00890,3,32.06,08:14:33.587,"32.8945,-96.57679",2025-10-27T08:14:33.588241Z
PMG00890,5,37.88,08:14:34.318,"32.8945,-96.57679",2025-10-27T08:14:34.319023Z
PMG04366,4,36.07,08:14:35.032,"32.8945,-96.57679",2025-10-27T08:14:35.034240Z
PMG04366,1,36.31,08:14:35.743,"32.8945,-96.57679",2025-10-27T08:14:35.744132Z
PMG04203,2,52.2,08:14:36.454,"32.8945,-96.57679",2025-10-27T08:14:36.455523Z
PMG04203,1,27.68,08:14:37.192,"32.8945,-96.57679",2025-10-27T08:14:37.193311Z
PMG07835,1,44.63,08:14:37.936,"32.8945,-96.57679",2025-10-27T08:14:37.936517Z
PMG07835,2,43.07,08:14:38.648,"32.8945,-96.57679",2025-10-27T08:14:38.649462Z
PMG01916,2,45.44,08:14:39.357,"32.8945,-96.57679",2025-10-27T08:14:39.358485Z
PMG01916,4,35.9,08:14:40.070,"32.8945,-96.57679",2025-10-27T08:14:40.071687Z
PMG01916,5,39.04,08:14:40.776,"32.8945,-96.57679",2025-10-27T08:14:40.777444Z
PMG01916,3,35.58,08:14:41.504,"32.8945,-96.57679",2025-10-27T08:14:41.505798Z
PMG06285,3,40.06,08:14:42.261,"32.8945,-96.57679",2025-10-27T08:14:42.262457Z
PMG06285,4,40.73,08:14:42.977,"32.8945,-96.57679",2025-10-27T08:14:42.979163Z
PMG06285,3,41.42,08:14:43.700,"32.8945,-96.57679",2025-10-27T08:14:43.701265Z
PMG08108,1,41.08,08:14:44.429,"32.8945,-96.57679",2025-10-27T08:14:44.430196Z
PMG08108,3,36.22,08:14:45.157,"32.8945,-96.57679",2025-10-27T08:14:45.159137Z
PMG08108,3,38.84,08:14:45.871,"32.8945,-96.57679",2025-10-27T08:14:45.872268Z
PMG08108,4,38.14,08:14:46.609,"32.8945,-96.57679",2025-10-27T08:14:46.610563Z
PMG02668,1,37.45,08:14:47.319,"32.8945,-96.57679",2025-10-27T08:14:47.320634Z
PMG02668,3,37.98,08:14:48.029,"32.8945,-96.57679",2025-10-27T08:14:48.031136Z
PMG02668,5,42.15,08:14:48.732,"32.8945,-96.57679",2025-10-27T08:14:48.732998Z
PMG02668,1,32.95,08:14:49.461,"32.8945,-96.57679",2025-10-27T08:14:49.462354Z
PMG03828,3,27.97,08:14:50.194,"32.8945,-96.57679",2025-10-27T08:14:50.195359Z
PMG03828,1,44.68,08:14:50.916,"32.8945,-96.57679",2025-10-27T08:14:50.917322Z
PMG03828,3,41.26,08:14:51.620,"32.8945,-96.57679",2025-10-27T08:14:51.621297Z
PMG03828,1,35.8,08:14:52.359,"32.8945,-96.57679",2025-10-27T08:14:52.360340Z
PMG00469,5,39.61,08:14:53.075,"32.8945,-96.57679",2025-10-27T08:14:53.076445Z
PMG00469,1,36.82,08:14:53.791,"32.8945,-96.57679",2025-10-27T08:14:53.791833Z
PMG00469,3,48.3,08:14:54.511,"32.8945,-96.57679",2025-10-27T08:14:54.512561Z
PMG07272,3,34.27,08:14:55.251,"32.8945,-96.57679",2025-10-27T08:14:55.252353Z
PMG07272,1,42.08,08:14:55.991,"32.8945,-96.57679",2025-10-27T08:14:55.992696Z
PMG07272,3,45.15,08:14:56.736,"32.8945,-96.57679",2025-10-27T08:14:56.737511Z
PMG07272,1,48.37,08:14:57.451,"32.8945,-96.57679",2025-10-27T08:14:57.451829Z
PMG07272,3,40.65,08:14:58.182,"32.8945,-96.57679",2025-10-27T08:14:58.183436Z
PMG03468,1,38.06,08:14:58.915,"32.8945,-96.57679",2025-10-27T08:14:58.916219Z
PMG03468,1,41.75,08:14:59.627,"32.8945,-96.57679",2025-10-27T08:14:59.628054Z
PMG03468,5,33.93,08:15:00.340,"32.8945,-96.57679",2025-10-27T08:15:00.340605Z
PMG03468,1,31.47,08:15:01.077,"32.8945,-96.57679",2025-10-27T08:15:01.077800Z
PMG03468,4,34.52,08:15:01.787,"32.8945,-96.57679",2025-10-27T08:15:01.789239Z
PMG04087,2,35.33,08:15:02.510,"32.8945,-96.57679",2025-10-27T08:15:02.510884Z
PMG04087,1,40.48,08:15:03.254,"32.8945,-96.57679",2025-10-27T08:15:03.256196Z
PMG04087,4,37.68,08:15:03.975,"32.8945,-96.57679",2025-10-27T08:15:03.976567Z
PMG02835,1,46.01,08:15:04.740,"32.8945,-96.57679",2025-10-27T08:15:04.741455Z
PMG02835,4,46.65,08:15:05.460,"32.8945,-96.57679",2025-10-27T08:15:05.461597Z
PMG06429,2,44.02,08:15:06.177,"32.8945,-96.57679",2025-10-27T08:15:06.178232Z
PMG06429,3,40.43,08:15:06.902,"32.8945,-96.57679",2025-10-27T08:15:06.904003Z
PMG06429,1,36.07,08:15:07.620,"32.8945,-96.57679",2025-10-27T08:15:07.621722Z
PMG06429,4,36.03,08:15:08.338,"32.8945,-96.57679",2025-10-27T08:15:08.339526Z
PMG06429,4,38.33,08:15:09.047,"32.8945,-96.57679",2025-10-27T08:15:09.048975Z
PMG04750,4,39.11,08:15:09.760,"32.8945,-96.57679",2025-10-27T08:15:09.762820Z
PMG04750,3,37.92,08:15:10.500,"32.8945,-96.57679",2025-10-27T08:15:10.501385Z
PMG01832,5,42.46,08:15:11.219,"32.8945,-96.57679",2025-10-27T08:15:11.221050Z
PMG01832,2,36.07,08:15:11.949,"32.8945,-96.57679",2025-10-27T08:15:11.949745Z
PMG01832,1,38.99,08:15:12.650,"32.8945,-96.57679",2025-10-27T08:15:12.651543Z
PMG01832,1,33.2,08:15:13.376,"32.8945,-96.57679",2025-10-27T08:15:13.376699Z
PMG01832,2,33.15,08:15:14.121,"32.8945,-96.57679",2025-10-27T08:15:14.122288Z
PMG08422,1,40.24,08:15:14.836,"32.8945,-96.57679",2025-10-27T08:15:14.837676Z
PMG08422,2,39.82,08:15:15.576,"32.8945,-96.57679",2025-10-27T08:15:15.577725Z
PMG08422,3,41.44,08:15:16.292,"32.8945,-96.57679",2025-10-27T08:15:16.294129Z
PMG02215,5,37.86,08:15:17.001,"32.8945,-96.57679",2025-10-27T08:15:17.002407Z
PMG02215,3,37.18,08:15:17.716,"32.8945,-96.57679",2025-10-27T08:15:17.716567Z
PMG02215,3,47.31,08:15:18.424,"32.8945,-96.57679",2025-10-27T08:15:18.425537Z
PMG02215,3,48.45,08:15:19.160,"32.8945,-96.57679",2025-10-27T08:15:19.160901Z
PMG00582,4,34.54,08:15:19.877,"32.8945,-96.57679",2025-10-27T08:15:19.877602Z
PMG00582,3,40.38,08:15:20.585,"32.8945,-96.57679",2025-10-27T08:15:20.586748Z
PMG05339,2,37.23,08:15:21.327,"32.8945,-96.57679",2025-10-27T08:15:21.328054Z
PMG05339,1,41.13,08:15:22.077,"32.8945,-96.57679",2025-10-27T08:15:22.078389Z
PMG05339,3,46.35,08:15:22.793,"32.8945,-96.57679",2025-10-27T08:15:22.794817Z
PMG05649,2,34.08,08:15:23.514,"32.8945,-96.57679",2025-10-27T08:15:23.515772Z
PMG05649,4,34.48,08:15:24.244,"32.8945,-96.57679",2025-10-27T08:15:24.245669Z
PMG05649,5,41.61,08:15:24.970,"32.8945,-96.57679",2025-10-27T08:15:24.970988Z
PMG05649,4,50.71,08:15:25.693,"32.8945,-96.57679",2025-10-27T08:15:25.694867Z
PMG03278,5,35.34,08:15:26.410,"32.8945,-96.57679",2025-10-27T08:15:26.411699Z
PMG03278,1,36.36,08:15:27.167,"32.8945,-96.57679",2025-10-27T08:15:27.168556Z
PMG03278,5,38.99,08:15:27.920,"32.8945,-96.57679",2025-10-27T08:15:27.921204Z
PMG06474,3,42.84,08:15:28.628,"32.8945,-96.57679",2025-10-27T08:15:28.628739Z
PMG06474,3,42.25,08:15:29.344,"32.8945,-96.57679",2025-10-27T08:15:29.345503Z
PMG05167,4,44.14,08:15:30.060,"32.8945,-96.57679",2025-10-27T08:15:30.061685Z
PMG05167,5,44.28,08:15:30.804,"32.8945,-96.57679",2025-10-27T08:15:30.805124Z
PMG05167,3,38.11,08:15:31.533,"32.8945,-96.57679",2025-10-27T08:15:31.534221Z
PMG05167,5,28.05,08:15:32.245,"32.8945,-96.57679",2025-10-27T08:15:32.246326Z
PMG08052,5,40.48,08:15:32.954,"32.8945,-96.57679",2025-10-27T08:15:32.955264Z
PMG08052,1,37.98,08:15:33.661,"32.8945,-96.57679",2025-10-27T08:15:33.662532Z
PMG08052,4,30.19,08:15:34.369,"32.8945,-96.57679",2025-10-27T08:15:34.370469Z
PMG08052,5,34.93,08:15:35.084,"32.8945,-96.57679",2025-10-27T08:15:35.085937Z
PMG05543,3,33.83,08:15:35.836,"32.8945,-96.57679",2025-10-27T08:15:35.837797Z
PMG05543,2,32.9,08:15:36.567,"32.8945,-96.57679",2025-10-27T08:15:36.568787Z
PMG04110,5,40.97,08:15:37.287,"32.8945,-96.57679",2025-10-27T08:15:37.288396Z
PMG04110,2,37.52,08:15:38.005,"32.8945,-96.57679",2025-10-27T08:15:38.006406Z
PMG04110,5,49.64,08:15:38.722,"32.8945,-96.57679",2025-10-27T08:15:38.723229Z
PMG04450,1,34.63,08:15:39.447,"32.8945,-96.57679",2025-10-27T08:15:39.448715Z
PMG04450,2,37.09,08:15:40.165,"32.8945,-96.57679",2025-10-27T08:15:40.166207Z
PMG04450,2,39.75,08:15:40.877,"32.8945,-96.57679",2025-10-27T08:15:40.879116Z
PMG04450,5,41.31,08:15:41.617,"32.8945,-96.57679",2025-10-27T08:15:41.618241Z
PMG04450,4,34.3,08:15:42.360,"32.8945,-96.57679",2025-10-27T08:15:42.361584Z
PMG05877,1,42.83,08:15:43.075,"32.8945,-96.57679",2025-10-27T08:15:43.076304Z
PMG05877,5,45.59,08:15:43.784,"32.8945,-96.57679",2025-10-27T08:15:43.785606Z
PMG05877,1,43.76,08:15:44.493,"32.8945,-96.57679",2025-10-27T08:15:44.494989Z
PMG06953,3,42.99,08:15:45.211,"32.8945,-96.57679",2025-10-27T08:15:45.212718Z
PMG06953,4,41.73,08:15:45.939,"32.8945,-96.57679",2025-10-27T08:15:45.940946Z
PMG04960,3,34.01,08:15:46.662,"32.8945,-96.57679",2025-10-27T08:15:46.663953Z
PMG04960,4,40.97,08:15:47.380,"32.8945,-96.57679",2025-10-27T08:15:47.380652Z
PMG04960,4,40.47,08:15:48.093,"32.8945,-96.57679",2025-10-27T08:15:48.094216Z
PMG04960,4,45.07,08:15:48.838,"32.8945,-96.57679",2025-10-27T08:15:48.839429Z
PMG04960,1,40.52,08:15:49.561,"32.8945,-96.57679",2025-10-27T08:15:49.562838Z
PMG04984,4,50.23,08:15:50.288,"32.8945,-96.57679",2025-10-27T08:15:50.289295Z
PMG04984,3,38.24,08:15:51.004,"32.8945,-96.57679",2025-10-27T08:15:51.005427Z
PMG04984,3,37.93,08:15:51.760,"32.8945,-96.57679",2025-10-27T08:15:51.760998Z
PMG04984,4,36.73,08:15:52.502,"32.8945,-96.57679",2025-10-27T08:15:52.503263Z
PMG04984,2,38.03,08:15:53.220,"32.8945,-96.57679",2025-10-27T08:15:53.221042Z
PMG09661,2,37.85,08:15:53.946,"32.8945,-96.57679",2025-10-27T08:15:53.947522Z
PMG09661,1,32.44,08:15:54.671,"32.8945,-96.57679",2025-10-27T08:15:54.672119Z
PMG09661,2,36.23,08:15:55.387,"32.8945,-96.57679",2025-10-27T08:15:55.388318Z
PMG01272,5,39.66,08:15:56.115,"32.8945,-96.57679",2025-10-27T08:15:56.115864Z
PMG01272,3,37.77,08:15:56.861,"32.8945,-96.57679",2025-10-27T08:15:56.862137Z
PMG01272,3,32.71,08:15:57.578,"32.8945,-96.57679",2025-10-27T08:15:57.579172Z
PMG01272,5,38.17,08:15:58.298,"32.8945,-96.57679",2025-10-27T08:15:58.299295Z
PMG01272,3,42.02,08:15:59.011,"32.8945,-96.57679",2025-10-27T08:15:59.012942Z
PMG02171,5,46.25,08:15:59.724,"32.8945,-96.57679",2025-10-27T08:15:59.729557Z
PMG02171,1,39.65,08:16:00.476,"32.8945,-96.57679",2025-10-27T08:16:00.477705Z
